Search Country,Country Code,Country Rank,Global Rank,Channel ID,Channel Name,Subscribers,Total Views,Total Videos,Country,Description
United Arab Emirates,AE,11,39,UCZSNzBgFub_WWil6TOTYwAg,Netflix India,28700000,15016243728,6764,IN,"About Netflix: Netflix is one of the world’s leading entertainment services offering TV series, films, games and live programming across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time. "
United Arab Emirates,AE,12,43,UCV2JkEBmtfSYGAIlprAhAyQ,شبكة العاب العرب | Arab Games Network,25500000,11031114792,7985,SA,"اسمي سيد صاحب قناة العاب ترفيهية .  أنجازاتنا :  - أكبر قناة في البحرين ( 2018,2019,2020,2021,2022,2023,2024 ) - أكبر قناة العاب في البحرين ( 2018,2019,2020,2021,2022,2023,2024 ) - أكبر قناة العاب في الشرق الاوسط ( 2019,2020,2021,2023,2024 ) - أول قناة العاب عربية تحصل على الدرع الماسي "" 10 مليون "" ( 2020 ) - أول قناة في البحرين تحصل على الدرع الماسي "" 10 مليون "" (2020 ) - أفضل قناة العاب عربية ( "
United Arab Emirates,AE,13,55,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,23400000,11032918200,2009,Unknown,Stray Kids Official YouTube
United Arab Emirates,AE,14,60,UCLbdVvreihwZRL6kwuEUYsA,Think Music India,22200000,21843228813,6914,IN,About Think Music - Official Channel  The official YouTube channel of Think Music.   
United Arab Emirates,AE,15,61,UCHmk8iNJHvf5mGN6_pkPc7g,Emiway Bantai,22200000,4393420052,387,IN,"The name Emiway comes from Eminem & Lil Wayne and Bantai comes from the streets of Bombay.  The Mumbai based rapper & songwriter started off releasing music in 2013 and turned out to become the biggest independent musician in India with 4 Billion+ views on his catalogue of almost 300+ songs, all independently. "
United Arab Emirates,AE,16,63,UCn4rEMqKtwBQ6-oEwbd4PcA,Sony Music South,21300000,20729278314,5420,IN,"Sony Music South – Official Channel 🎶 Welcome to the official YouTube home of Sony Music Entertainment India, your one-stop destination for the latest and greatest music videos in Tamil, Telugu, and Kannada! From heartwarming love songs to electrifying kuthu beats, we bring you the most popular hits, new releases, and evergreen favorites from South India’s vibrant music scene. Whether you're vibin"
United Arab Emirates,AE,17,75,UC1sELGmy5jp5fQUugmuYlXQ,Minecraft,18700000,3202828666,1370,SE,This is the official YouTube channel of Minecraft. We tell stories about the Minecraft Universe.  ESRB Rating: Everyone 10+ with Fantasy Violence
United Arab Emirates,AE,18,76,UCqmld-BIYME2i_ooRTo1EOg,Mobile Legends: Bang Bang,17500000,2339861108,5022,US,"Join your friends in Mobile Legends: Bang Bang, the brand new 5v5 MOBA showdown, and fight against real players! Choose your favorite heroes and build the perfect team with your comrades-in-arms! 10-second matchmaking, 10-minute battles. Laning, jungling, pushing, and teamfighting, all the fun of PC MOBA and action games in the palm of your hand! Feed your eSports spirit! "
United Arab Emirates,AE,19,85,UC-2Y8dQb0S6DtpxNgAKoJKA,PlayStation,16900000,6090473572,26958,US,"Welcome to the official home of PlayStation on YouTube.   Here you'll find the latest videos about your favorite PlayStation products direct from Sony Interactive Entertainment, as well as consumer generated clips from other PlayStation fans.  To stay up to date, be sure to subscribe above and check back often for the new game trailers, behind-the-scenes footage, in-game moments, tips and tricks a"
United Arab Emirates,AE,20,89,UCxsk7hqE_CwZWGEJEkGanbA,KreekCraft,16700000,7088178326,6838,US,SUBSCRIBE IF YOU PLAY ROBLOX!
United Arab Emirates,AE,21,90,UCJHBJ7F-nAIlMGolm0Hu4vg,Maizen,16400000,14180596655,1345,US,Thank you very much for watching our videos.  Please use this form to get in touch with us. ► https://maizen.com/contact 
United Arab Emirates,AE,22,115,UCjmJDM5pRKbUlVIzDYYWb6g,Warner Bros.,12800000,8774869686,3577,US,"Welcome to the official channel for Warner Bros. Subscribe now for all our latest movie trailers, clips and featurettes! "
United Arab Emirates,AE,23,116,UC3CFqU4KlktVPPJ1Km87pRg,مصطفى GAME OVER,12700000,4571032675,1267,AE,شاب بسيط العب ماين كرافت وانزلها على اليوتيوب للدعاية والاعلان .. For Business Inquiries business.mgameover@gmail.com   
United Arab Emirates,AE,24,129,UC_F8DoJf9MZogEOU51TpTbQ,Clash Royale,11700000,2694248553,870,Unknown,"Clash Royale is a real-time, head-to-head battle game set in the Clash Universe. Welcome to the Arena!"
United Arab Emirates,AE,25,132,UCJfeUWkrU4JwIJfP-usd-_w,Khesari Music World,11500000,4740515824,729,IN,
United Arab Emirates,AE,26,135,UCev-b-xy-p5fHK8x3zJyn1Q,Diamond Platnumz,11200000,3512924947,1553,TZ,"Nasibu Abdul Juma Issaack, born on October 2, 1989, and widely recognized by his stage name Diamond Platnumz, is a versatile Tanzanian luminary. Emerging from the humble streets of Tandale, Dar es Salaam, Diamond's journey unfolds as a multifaceted artist, encompassing roles as a Bongo Flava recording artist, actor, dancer, philanthropist, and astute businessman.  Elevating the Tanzanian music sce"
United Arab Emirates,AE,27,136,UCxH0sQJKG6Aq9-vFIPnDZ2A,The Vibe Guide,11000000,9427356618,4657,US,The Vibe Guide - Your guide to the latest music trends.  Since 2012 we've been working closely with musical artists and have established ourselves as one of the leading music curators on Youtube.  Send your submissions to tvgsubmissions@gmail.com 
United Arab Emirates,AE,28,138,UCq0OueAsdxH6b8nyAspwViw,Universal Pictures,10900000,8103356722,3317,US,Welcome to the official Universal Pictures YouTube page!
United Arab Emirates,AE,29,142,UC0eLBYhxW9HC0P9PXQ73mpQ,Cash,10700000,3250630772,1406,US,I love to play Minecraft with my friend Nico! 
United Arab Emirates,AE,30,146,UCRkuUgtDAL4XSU5jB40J_wA,Foltyn,10400000,3439808366,1808,Unknown,I just wanna make people smile   
United Arab Emirates,AE,31,148,UCHVDgaiLbpj5Leazw8vsAmg,صالح - oPiiLz,10100000,3016910361,1798,SA,محتوى هبد  حسابات التواصل الإجتماعي:  Snpachat : oPiiLz Twitter: ioPiiLz Instagram: oPiiLz TikTok: oPiiLz kick.com/opiilz  ♥♥♥   للإعلان في القناة ads:  oPiiLz.Falcons@gmail.com  
United Arab Emirates,AE,32,158,UCsPMNatXCwqyUuJilBT73jg,CaylusBlox,9700000,3015217329,840,US,i play roblox here subscribe and join the CAYLUS KINGDOM 
United Arab Emirates,AE,33,165,UCz2si8w1MqVtl1moygyGqpQ,Humble Music,9470000,3957193572,1130,IN, 
United Arab Emirates,AE,34,172,UCvICJHzZEwb_9ckAMohAqzw,Lana's Life,8930000,9215212350,3346,US,"💗 If You LOVE ROBLOX Content, Make Sure To Subscribe!  💗YT Shorts Posted Daily & Long Form Videos Posted Weekly!"
United Arab Emirates,AE,35,182,UC6pGDc4bFGD1_36IKv3FnYg,Crunchyroll,8490000,10513564195,387838,US,"Crunchyroll brings you clips, anime openings, anime endings, trailers, teasers, and full episodes every week from the best titles anime has to offer!  "
United Arab Emirates,AE,36,186,UCwt4YxSsBMxDwAMo5FoM3Xw,IVY Bhojpuri Dhamaka,8420000,2911934513,2236,IN,"IVY Entertainment Private Limited (“IVY”) is an international media and entertainment company, engaged in the business movie production, acquisition & licensing of premium Films (content rights). IVY owns various rights in more than 150 high profile movies featuring superstars like Vijay, Chiranjivi, Pawan Kalyan, Nani, Vikram, Surya, Karthi, Ravi Teja, Vijay Devarakonda, Dhanush, Venkatesh, Vijay"
United Arab Emirates,AE,37,203,UCqA5tXN003u-18CKSICLDdg,Avocado Playz,7930000,6676346236,4906,GB,⭐PLAY ROBLOX USING MY LINK: https://www.roblox.com/join/avocado   #RobloxPartner ⭐USE STAR CODE: AVOCADO  🎥 My Official TikTok: https://www.tiktok.com/@official_avocado_playz  📧Business Email: avocadoplayz1@gmail.com 💌Fan Email: avocadoplayzfans@gmail.com 🎨 PNG Models made by: https://vgen.co/KoffeineYT/ 🎵 SPOTIFY: https://open.spotify.com/artist/4nlWyvzuFsMUbjOsfHJxZG 🎮Roblox Profile: https://www
United Arab Emirates,AE,38,205,UCZRdNleCgW-BGUJf-bbjzQg,Diljit Dosanjh,7850000,5318563555,265,IN,OFFICIAL YouTube Channel Of DILJIT SINGH DOSANJH . SUBSCRIBE And Get ACCESS To LATEST Updates .
United Arab Emirates,AE,39,211,UCuYSf8EuD8cqeEFITmvHXYQ,Free Fire MAX Esports India Official,7700000,121700058,556,IN,The official YouTube channel for Free Fire MAX Esports India Official!
United Arab Emirates,AE,40,216,UC1dGHGJTXU_dkiR8tW3qQgg,MPL Indonesia,7530000,3524949534,9522,Unknown,"THE ONE AND ONLY OFFICIAL YOUTUBE CHANNEL OF MPL INDONESIA.  Nantikan terus updates dan seru-seruan bareng di akun media sosial resmi MPL Indonesia. Jangan lupa difollow, ya!"
United Arab Emirates,AE,41,226,UCMl78PgENDj2Uf53HTOTx8w,Ahmad Hero Family - عائلة احمد البطل ,7160000,1682885979,1358,Unknown,
United Arab Emirates,AE,42,239,UCV_CsAy5CNBX_uwDQ7RMe1Q,Central Cee,6700000,2440189843,92,GB,Central Cee - Official youtube channel. Subscribe
United Arab Emirates,AE,43,241,UCLsSLka8jODBozvi5VTQeaQ,Zee Music South,6600000,4055006503,3699,IN,Contact for Movie and Album  Shivam Dhanjal - 9920064473 deepti.bhatia@zee.com  shivam.dhanjal@zee.com
United Arab Emirates,AE,44,244,UC_5niPa-d35gg88HaS7RrIw,Disney,6550000,1398206716,1668,Unknown,"Welcome to the official Disney YouTube Channel! Enjoy fantastic entertainment including new originals, fan favorite scenes, trailers, and old favorites. From Mickey Mouse & Friends to Disney Princesses to Parks to the latest films like Zootopia 2, Freakier Friday, Avatar: Fire and Ash and more - @Disney is the official home of all things Disney on YouTube.  Stream all your favorite Disney films an"
United Arab Emirates,AE,45,248,UCzUpRdOwrILcg6c6dKxPr0g,CINEMAWALA,6410000,1879899276,525,BD,"CINEMAWALA is a Bangladeshi video contents production house based in Dhaka, Bangladesh. We provide best quality contents (Drama's, Songs, Short Films, Music Videos, Television & web series etc.) for our viewers across worldwide.  Subscribe CINEMAWALA to see our new videos on your homepage.  Note: All contents we have published on this channel is originally produced (from A to Z that includes video"
United Arab Emirates,AE,46,261,UC7c8wbA9yQjzxkj2uyrHrkg,steak,6240000,2132806169,2807,US,"live everyday 4pm & 9:30 EST 😜  i just like having fun dont take me seriously pls   SEND ME STUFF:  P.O BOX 171002 Salt Lake City, UT, 84117 "
United Arab Emirates,AE,47,265,UC_xlDCBWQPlihORIZLWtpbA,Gamer Robot,6090000,429943755,171,DE,Official Blox Fruits Channel.  Official Blox Fruits Twitter▸ https://twitter.com/BloxFruits Channel is ran by Zioles▸ https://twitter.com/_Zioles  
United Arab Emirates,AE,48,279,UC0h07r_UgTD0Tc-Dn5XLX3g,Wisp,5760000,1342510977,651,GB,still playing minecraft. 
United Arab Emirates,AE,49,280,UCpNzXJ5jpcJojC5mHQvGA8w,Pakistan Super League,5730000,1429117174,10064,PK,Welcome to Pakistan Super League's official YouTube channel!   Managed by Dot Republic Media. All Copyright Rights Reserved.   
United Arab Emirates,AE,50,283,UCzzF1kdBgwv5RB6rbB6kVSA,Tyler & Snowi,5690000,3350319465,1248,US,Daily videos with Tyler & Snowi! Subscribe so you don't miss out! 😄 
United Arab Emirates,AE,51,288,UCwIKyl0V5Cb5WRTazrhg-2A,Harmonize,5660000,1454784839,1015,TZ,"Harmonize, born Rajabu Abdulkahali Ibrahim is one of Africa’s most celebrated artists and a driving force in the evolution of East African music. Known as the Konde Boy, he pioneered Afro Bongo, a bold fusion of Bongo Flava and Afrobeat that’s earned him global acclaim and millions of fans worldwide.  He made his breakthrough in 2015 with “Aiyola” and went on to drop major hits like “Kwangwaru” (1"
United Arab Emirates,AE,52,291,UCOZsMcbEwVbEIKW4nMNTIVA,Kitt Gaming,5630000,994291655,977,US,We play Blox Fruits And Grow A Garden!! so Follow US!  #bloxfruits #kittgaming #roblox  
United Arab Emirates,AE,53,315,UCiifkYAs_bq1pt_zbNAzYGg,DC,5100000,2264543674,4069,US,"Welcome to DC, the official home of Superman, Batman, Wonder Woman, Green Lantern, The Flash and the rest of The World's Greatest Super Heroes! "
United Arab Emirates,AE,54,320,UCRu9mro2nPafhMxVy2CRfXA,AboFlah Gaming,5050000,503138051,143,AE,قناتنا الخاصة للألعاب  بلعب العاب الي تنصحوني فيها 🔥      
United Arab Emirates,AE,55,321,UC_9GZ-5Wz5rjkWg4HAkWg_g,SPIDER GAMER,5040000,2202645015,1667,AE,شاب سوري قرر يبدأ بهاتف عادي ويخوض رحلة طويلة في اليوتيوب  الحمدلله وصلنا اكثر من مليونين متابع شكرااا لكم 8/12/2024 (06:18) ✔ للتواصل والاعلان : (( Spider@ar-ad.com )) MF-01-3294605
United Arab Emirates,AE,56,340,UC2uQvUg3YYzoOtj1yZLT0Ow,FoltynPlays,4820000,868517153,1113,Unknown,I Like To Make People Smile :)  For Business Inquires: foltyn@ellify.com 
United Arab Emirates,AE,57,357,UCNDzLI-hyihpAx3zKtwhGZw,Techy Plays,4670000,733079685,1247,Unknown,I love to make people smile :)  business: techysbusiness@gmail.com 
United Arab Emirates,AE,58,385,UC7yRILFFJ2QZCykymr8LPwA,New Rockstars,4340000,2156655349,4152,US,"Hosts Erik Voss and Jessica Clemons break down movies & shows from Marvel, Star Wars, DC, Godzilla, Game of Thrones, The Boys, Invincible, Stranger Things, Dune, and other beloved nerdy fandoms!  For business inquiries please contact business@nrdigitalstudios.com "
United Arab Emirates,AE,59,388,UCF9imwPMSGz4Vq1NiTWCC7g,Paramount Pictures,4290000,3593272568,2587,US,The official YouTube channel for Paramount Pictures!  
United Arab Emirates,AE,60,398,UCm4v7afBTnJKRm4SlfHJzyg,SB19 Official,4200000,856146379,1414,PH,SB19 Official YouTube Channel  _  Follow SB19's SNS for more updates:  Facebook: https://www.facebook.com/SB19Official    Twitter: https://www.twitter.com/SB19Official   Instagram: https://www.instagram.com/officialsb19  TikTok: https://www.tiktok.com/officialsb19  Spotify: https://www.bit.ly/SB19onSpotify   #SB19 #SB19_JUSTIN #SB19_JOSH #SB19_PABLO #SB19_KEN #SB19_STELL
United Arab Emirates,AE,61,403,UCY0R0Ck6qK2deVTKkfWJIEA,CashBlox,4160000,1593480105,1115,US,Cash's Roblox Channel 
United Arab Emirates,AE,62,409,UCuAeaANgGAzjitp9KCO-qvg,MeEnyu,4090000,883833083,782,CA,business contact: enyu@clickmgmt.com.au
United Arab Emirates,AE,63,428,UCMBNjDVgy1lc_FyePVg60_Q,Sami Yusuf,3890000,937612574,601,GB,"British Composer, Multi-Instrumentalist and Vocalist. Pioneer of World Music Traditions.   “In short, he's a mega star.” - BBC Newsnight  “Islam’s Biggest Rockstar” - Time  “Sami Yusuf sings about love, tolerance and peace” - ABC News  “The biggest British star in the Middle East.” - The Guardian  Sami Yusuf is exclusively managed & represented by Astiana. info@astiana.com"
United Arab Emirates,AE,64,470,UCiVJZlfcmWMUiXv5oywnDhQ,Wifies,3440000,313488621,541,US,I think it's pronounced wee-fees but I really have no idea  
United Arab Emirates,AE,65,482,UCJJ72ZXSDbom7oVkvIkp9Tw,Salman Khan Films Music,3360000,271695511,103,IN,This is the official YouTube channel of Salman Khan Films Music.
United Arab Emirates,AE,66,488,UCEBdwsPkSFuq5ZG2fVUeVSA,Mad Music Films,3310000,1105213975,947,IN,"Welcome To ""Mad Music Films""                  Music Labal 🎬  Contact for Releasing your Video Songs-                  "
United Arab Emirates,AE,67,491,UCo_iDY0qQ4d4ad3zRAZtPsg,Aditya Music Tamil,3300000,1781792403,1719,IN,"Welcome to Aditya Music Tamil! We're your place for Tamil music. Our playlists have the newest songs and old favourites. Explore the lively world of Aditya Music in Tamil. You can feel the heart of Tamil music in every tune. Subscribe to get new songs and great playlists, and enjoy the best Tamil music journey. We make Tamil music easy to enjoy. Subscribe now to stay updated and enjoy the finest T"
United Arab Emirates,AE,68,542,UCx-KWLTKlB83hDI6UKECtJQ,HBO Max,3000000,2138864875,239780,US,A new era of Hogwarts begins. linktr.ee/hbomax  
United Arab Emirates,AE,69,554,UCIsEhwBMPkRHsEgqYAPQHsA,ChessBase India,2900000,3271079075,18206,IN,"ChessBase India is the ""Most Popular"" chess platform in India and one of the biggest chess media houses in the world. It is the biggest chess news portal and chess software distributor in the country. Our motto is “Powering Chess in India”. Towards the end of 2015 we identified two important things that needed to be done in order to boost Indian chess further: 1. Have world class news & services t"
United Arab Emirates,AE,70,555,UCJ6nMHaJPZvsJ-HmUmj1SeA,Lionsgate Movies,2900000,3228335041,2762,US,"Welcome to the official YouTube channel for Lionsgate! Subscribe and follow for latest movie trailers, exclusive special features and official clips from our upcoming films.   "
United Arab Emirates,AE,71,556,UCBrMq7wkdPWb3PxR-GUR61A,Hay Day,2880000,416739680,246,FI,"Best. Farm. Ever. Welcome to Hay Day, the most popular farming game on mobiles and tablets, number one in 122 countries.  Get Hay Day ►► https://link.haydaygame.com/  Learn the lay of the land, tend to your crops, and trade goods with neighbors and friends. It’s a real special place where the crops never die even though it never rains. Sharing the farm with our quirky animals only makes things mor"
United Arab Emirates,AE,72,600,UChPRO1CB_Hvd0TvKRU62iSQ,Harry Potter,2660000,1675050859,2667,US,"Welcome to the official Harry Potter YouTube channel, home to 25 years of magic.  Subscribe to receive official news and updates first by becoming a member of the Harry Potter Fan Club, and enjoy the magic all year round: https://www.harrypotter.com/harry-potter-fan-club  Relive every moment of magic and take home the Harry Potter Complete Collection: https://www.warnerbros.com/movies/harry-potter"
United Arab Emirates,AE,73,604,UCpJmCkjsJbqIBdvTRx2zt-w,Sony Music Malayalam,2650000,4714417551,11321,IN,"🎶 Sony Music Malayalam 🎶 Welcome to the ultimate destination for the best of the best Malayalam songs — timeless classics, soul-stirring melodies, and chart-topping hits that have defined generations. From golden oldies to contemporary masterpieces, our channel is a celebration of Kerala’s rich musical heritage. ✨ Whether you're a die-hard fan of legendary composers or a new listener discovering t"
United Arab Emirates,AE,74,609,UCkyRXzzqd2DQVRu4xnc0GnA,KAYE,2630000,636737980,657,US,subscribe to join the SWAG SQUAD 💯 #SS4L   1/3 slob clan  business: kaye@fixated.com 
United Arab Emirates,AE,75,621,UCI1vyXBgX3bruwvChLMNxjQ,LoLzZz Gaming,2590000,904073195,3320,IN,Welcome to LoLzZz Gaming. This is Official YouTube Channel of Yash Thacker. Full Time Streamer and Gaming  Content Creator. Business Enquiries - workwithlolzzz@gmail.com 
United Arab Emirates,AE,76,632,UCh2qdD9dzVieu363rsC78_w,West Bhojpuri,2510000,819865284,149,IN,This Is An Official YouTube Channel Of West Bhojpuri. Please Subscribe Our Channel for Listen Latest Brand New Track Of Bhojpuri. For More Update Stay Tuned.  Subscribe Us -  For Trade Enquiry @westbhojpuri Call Us :- +91 9958736399  Thanks You For Your Precious Time And Support..
United Arab Emirates,AE,77,658,UC5ASeit2rM3taMSUChv9tNA,MPL Philippines,2390000,659448851,4326,PH,
United Arab Emirates,AE,78,661,UChR1Yn7YpVrnP-SbsWtjuBA,S2G,2370000,993964224,2853,AE,Email for Business Enquiries :- S2G@velocetalent.gg  Home for all things FC 26 Career Mode!
United Arab Emirates,AE,79,663,UCV5ZVvsnqXniOnI4yydz8pQ,لانا و رورو,2360000,911501375,452,Unknown,اهلاً اهلاً في قناتنا 😍👈🏻: . نحب متابعيننا أكثر شي في الحياة 🥹♥️ . (لانا و رورور ) vtuber صانعين محتوى ألعاب 🎮✨ في قناتنا نلعب مابات روبلوكس ◻️ وألعاب اخرى متنوعة 😃 نقدم لكم كل جديد في عالم القيمنق بطريقة مميزة وممتعة😉👌🏻   🚨هذه قناتنا الوحيدة التي نقدم فيها محتوى روبولكس أي قناة اخرى تستخدم صورنا وشخصياتنا او تقلد اسلوبنا فهم منتحلين لنا وغير مسؤولين عنهم  🚨أسم قناة لانا 👈🏻 lana toca boca   لانا ت
United Arab Emirates,AE,80,673,UCaHBioELm9IzGYhg70Z1BKg,Talha Anjum,2300000,438395474,62,PK,"Talha Anjum AKA Young Stunners.  Rapper/Lyricist from Karachi, Pakistan.  OFFICIAL YOUTUBE CHANNEL.  © 2025 ALL RIGHTS RESERVED"
United Arab Emirates,AE,81,712,UCVhGR9TU1vfvHXl73uaEiEQ,Nizarisaqt,2150000,2817647158,1795,US,In God We Trust Business Inquiry: Oumnia392814@gmail.com 
United Arab Emirates,AE,82,723,UCugG6-k5QGbq_iDEPAnG4NQ,KRAFTON INDIA ESPORTS,2090000,742641398,2018,IN,The official Esports channel of KRAFTON INDIA. 
United Arab Emirates,AE,83,724,UCkPjGQlqzXbDD7R-KDZxkUg,Buggy Huggy,2090000,1008917019,1047,US,"Hi! My name is Vlad and here i will post some videos from Poppy Playtime game. You will see game mods, edits and glitches with Huggy Wuggy, Kissy Missy and Poppy."
United Arab Emirates,AE,84,739,UCihg-Aew0pQYKiAOLnPA8GA,أحمد - Nemesis,2050000,493235015,1188,SA,السلام عليكم، حياكم الله في قناتي اللي اقدم فيها محتوى العاب الكترونية ترفيهي. اتمنى لكم مشاهدة ممتعة.  للدعاية والإعلان التواصل على الايميل: Ah.A.Nemesis@Gmail.com For ads please reach me via my email: Ah.A.Nemesis@Gmail.com 
United Arab Emirates,AE,85,767,UC1qMwcumipfgTLd3TA1vVZg,jostland.,1940000,953333847,670,GT,"Hey, aquí Jost. ¡Bienvenido a nuestra comunidad de amantes de la música! 🎶❤️  En este canal encontrarás un viaje musical que mezcla clásicos, éxitos del momento y canciones que vale la pena descubrir.  Aquí celebramos especialmente la música en español, pero también dejamos espacio para grandes temas en inglés que conectan con la vibra del canal.  ¡Canta, baila y disfruta con nosotros! 🎤⭐"
United Arab Emirates,AE,86,786,UCrRT1bxum1klelFiTDqEH8g,Cruz,1880000,904675872,1669,US,"live everyday at 6pm est  SEND ME THINGS:  P.O. BOX 17230 Salt Lake City, UT, 84117  cruz.star.creator@gmail.com "
United Arab Emirates,AE,87,799,UCOnPKIzb7jft0bjN0pNRljg,خنفوش - Khnfosh,1830000,830923869,1393,SA,اول شيء صلي على النبي محمد صلى الله عليه وسلم   القناة ذي أحاول اني ارسم البسمة في وجهك 😊 ركز قلت ( أحاول ) عاد لو ماابتسمت ..... فاعرف اني بذلت قصار جهدي 😭🤣  للاعلانات: khnfosh.business@gmail.com  لتواصل انستقرام Khnfosh2  I love you  
United Arab Emirates,AE,88,802,UChlyLfbYzw5yLNKIFtV1ULA,DIDOU SL PROD,1830000,827084717,366,DZ,The Official Channel Youtube Of DIDOU SL PROD - الصفحة الرسمية ديدو س ل بورد 
United Arab Emirates,AE,89,836,UCD78NhC0NYFn8Ucm9EXY1Pw,SK Films,1710000,379575058,117,US,"Shakib Khan (Bengali: শাকিব খান) is national award-winning actor in the Bangladeshi film industry. He made his debut in Ananta Bhalobasha (1999), though it did not lead to widespread fame. Shortly after a few years, Khan established himself as one of the most successful actors in Bengali Cinema. In his career, Khan has received various awards, including three National Film Awards for Best Actor, f"
United Arab Emirates,AE,90,851,UCpHCfDBZ3AJyuofz6DHy-ew,Dash,1670000,943286357,1456,Unknown,charismatic Minecraft YouTuber
United Arab Emirates,AE,91,856,UC-8zLYB2DB1fFCP3KJxe0Sg,MiniBloxia,1650000,484552447,1293,US,Roblox is the cure to all boredom...
United Arab Emirates,AE,92,862,UCP7tE6906s2QBlonjrEETnw,RoBros,1630000,662887420,799,Unknown,Set Sail for Laughter and Joy with the Robros!
United Arab Emirates,AE,93,865,UCmse5JbKneJqVyerfhDVYvQ,UV Creations,1630000,890323794,1368,IN,"UV Creations, founded in 2012 by V Vamsikrishna Reddy, UVS Pramod Raju, and V Vikram Srinivas Reddy, has quickly established itself as a leading name in Indian cinema. Based in Hyderabad, Telangana, UV Creations was built on a passion for storytelling, with a commitment to bringing compelling narratives to life on the big screen.  Starting with the successful debut of Mirchi (2013), UV Creations h"
United Arab Emirates,AE,94,891,UCKQ5Jj35sjTmJigRtlCPhVQ,ComicVerse,1560000,540875322,1410,IN,"A Superhero, Pop culture nerd. Mister Doctor.. It's Strange.. "
United Arab Emirates,AE,95,912,UCo8M6gYmOeVWe3mvdbZDJNA,oCMzExtra,1510000,176208607,312,SA,حياكم الله في قناتي الثانية راح انزل فيها : ( قيمنق - مقاطع شاطحه - ردات فعل - بثوث كامل )
United Arab Emirates,AE,96,950,UCOfyvsftRqM5yyqpT392b4A,Dash Roblox,1410000,853656580,1288,Unknown,
United Arab Emirates,AE,97,951,UCSkhK9ussOOZIbPQ8tMbRQw,Encantadia Chronicles: Sang'gre,1410000,588066324,2479,PH,
