Search Country,Country Code,Country Rank,Global Rank,Channel ID,Channel Name,Subscribers,Total Views,Total Videos,Country,Description
Thailand,TH,12,193,UCycKzia69PXRbk0N0I9n4Aw,LowGrade,8220000,2194309296,3343,TH,Contact for work : lowgrade@ampverse.com 
Thailand,TH,13,204,UChO8h2G8UjOVc081rgYU8XQ,Vibe Music,7870000,7650535795,2210,NL,"Vibe Music strives to bring the best lyric videos of popular Rap & Hip Hop songs.  Be sure to Subscribe to see new videos we upload!  If any producer, artist or label has an issue with music upload, please contact me and I will remove the material immediately.  Business Inquiries: droppinglyricsvibe@gmail.com"
Thailand,TH,14,239,UCV_CsAy5CNBX_uwDQ7RMe1Q,Central Cee,6700000,2440189843,92,GB,Central Cee - Official youtube channel. Subscribe
Thailand,TH,15,247,UC79u_tfhqjGIi1tgWsJEG7Q,กาย หงิด,6450000,2451465989,1807,Unknown,ยินดีต้อนรับทุกคน สู่กายหงิดชาแนล สายฮา สายเกรียน แต่เล่นโหด
Thailand,TH,16,252,UC4FMgDeNBwQaNEaav5PjtMQ,SkizzTV,6370000,2245292705,3075,TH,ยินดีต้อนรับทุกท่านครับ :) หากคุณกำลังหารอยยิ้ม และความสนุกและมุขตลก สำหรับนักเล่นเกมส์ทุกท่าน ติดต่อทางธุระกิจได้ที่ https://www.facebook.com/youknowskizztv ► Email : Luciferfz7852@gmail.com FAN PAGE http://www.facebook.com/SkzGamer
Thailand,TH,17,257,UCQ9v04cmBdKAUbR4-SH6v2g,YOUNGOHM,6270000,3823409074,153,TH,ไฟกลางคืน (Night Light) album out now  
Thailand,TH,18,297,UCpjChoKuoBGQ368LdINenDg,พอดีม่วน STUDIO ,5530000,2307900465,505,TH,พอดีม่วน STUDIO ค่ายเพลงลูกทุ่งอินดี้
Thailand,TH,19,299,UCvE7UoDDYsX21WRR0lR3Z5g,TOR Torpedo,5490000,4423033716,3018,TH,For Work: 702torpedo@gmail.com  
Thailand,TH,20,300,UCigsRUvOKCw3SJbnS_XloGw,Thanks For Watching,5480000,3578395336,6724,Unknown,
Thailand,TH,21,341,UCni0RryGg4KQJd7jVqPpXZw,กิต งายย,4810000,1059869795,1820,TH,อดีต Pro Player ROV  ชื่อ : กิตงาย  fan page  https://www.facebook.com/KritNgiChannel/ ติดต่องาน Line : kong_ksd หรือ kritngi@ampverse.com 
Thailand,TH,22,344,UCKRp5dNEBko_xLYf_kHuZcw,Ch3Thailand Music,4790000,3776374310,1370,TH,Ch3Thailand Music ครอบครัวดนตรีน้องใหม่ภายใต้สังกัดไทยทีวีสีช่อง3  ดูแลการผลิตโดยหนึ่ง ณรงค์วิทย์ Chandelier Music (แชนเดอเลียร์ มิวสิค)  อัพเดทเพลงประกอบละคร ทุกเรื่อง ทุกค่ายของช่อง3 ฟังเพลงเพราะๆ ทั้งเพลงละคร และ single พิเศษ จากนักร้องตัวจริงเสียงคุณภาพ สมทบด้วยนักแสดงจากช่อง 3 
Thailand,TH,23,350,UCa2Nr1Qm93k07VuwEXCnrog,Pizza Music,4750000,3592965023,1598,ES,Welcome to Pizza Music - your global destination for mesmerizing lyric videos.  Discover the artistry of music and lyrics intertwined in captivating visuals. Join our community of music enthusiasts worldwide and embark on an unforgettable audio-visual journey.  Subscribe now: https://www.youtube.com/@pizzamusic6344  Pizza Music - Where Words and Music Unite   
Thailand,TH,24,359,UCbOo-f3InU38IZV5tREzsNg,Bay Riffer,4600000,1256546372,2477,TH,เล่นเกมให้มีความสุข ส่วนความทุกข์ให้เป็นของคุณผู้ชม ติดต่องาน: riffer666@msn.com ติดตามแฟนเพจ: https://www.facebook.com/riffer333 
Thailand,TH,25,374,UCbOCVDOZathZT3kmUcVo8pQ,Sing Music Channel,4450000,1869975537,551,TH,สิงห์มิวสิค เป็นค่ายเพลงแนวลูกทุ่งอินดี้ ซึ่งทางค่ายได้ทุ่มเท ตั้งใจเพื่อพัฒนาแนวทางเพลงให้หลากหลายแนวเพลง โดยปัจจุบันทางค่าย ได้มีเพลงในสังกัดอยู่ 4สังกัดด้วยกันคือ สิงห์มิวสิค สิงห์เรคคอร์ด เอสพีคมิวสิค สิงห์เร้กเก้ ซึ่งแต่ละค่ายเพลงจะมีแนวเพลงและเอกรัตน์ที่แตกต่างกันออกไป และทางค่ายยังมี ฮีตฮอยฟิล์ม ที่คอยทำภาพยนตร์ เพื่อตอบสนองความต้องการของ แฟนคลับ แฟนเพลง ผู้ฟังและผู้ที่รักในเสียงเพลง ในทุกโ
Thailand,TH,26,375,UC4ytWAm10LjaeS53LpQfJOA,Kutcha Wants2playz,4450000,2061000801,3835,TH,ยินดีต้อนรับ สู่ Kutcha Wants2play นะจ๋าาาาาา ผมจะพยายามอัพเดทเกมทุกๆ 2-3 วันฮับ ใครที่ต้องการให้ผมอัดเกมอะไร สามารถมาร้องทุกข์ ได้ที่ Facebook ของผมนะฮะ  https://www.facebook.com/kutchacastinggame?ref=hl Contact for Business : ติดต่อสำหรับธุรกิจ  Wants2playzBusiness@gmail.com 
Thailand,TH,27,384,UC_mceLIVkQun_Xcu1KBmfdw,GMMTV RECORDS,4380000,2583821361,971,TH,ติดตามทุกความเคลื่อนไหวของ GMMTV ได้ที่ Facebook | https://www.facebook.com/GMMTVOFFICIAL YouTube | https://www.youtube.com/GMMTV YouTube | https://www.youtube.com/GMMTVRECORDS Instagram | https://www.instagram.com/GMMTV X | https://twitter.com/GMMTV TikTok | https://www.tiktok.com/@gmmtvofficial Weibo | https://www.weibo.com/u/6146914790 Threads | https://www.threads.net/@gmmtv Website | https://
Thailand,TH,28,407,UCYL0au6V77nHEhVP9kUMwlQ,Cougar macdowall Va,4110000,2475296275,4163,US,"Email: cougar0403@gmail.com  Hey guys I'm Cougar MacDowall, and I'm a professional voice actor, if you need my voice acting services please email me instead of leaving a comment or sending a pm since youtube is youtube I promise I don't bite, and I always love helping people out. Again email me if you want my help with voice over stuff!    Life goal complete finally apart of a Wiki page: http://an"
Thailand,TH,29,421,UCXALRk2-YkcpHSm_ZSvZqfw,Deklaaon Channel,3970000,1971172595,2892,TH,ขอบคุณทุกการ Subscribe และ คอมเม้นด้วยเด้อ เพราะคอมเม้นเมื่ออ่านแล้วทำให้มีกำลังใจมากๆเลย และขอบคุณที่คอยเป็นกำลังใจใหักันเสมอมานะครับ  Contact for Work: ติดต่อทีมงาน deklaaon@gaconx.com 
Thailand,TH,30,433,UCy19QXxbCHh8qVVCbuGk-ig,Garena RoV Thailand,3870000,1523593563,6773,TH,Garena RoV Thailand Official Channel  RoV เกมมือถือแนว MOBA จากค่าย Garena พร้อม ฮีโร่สุดเท่มากมาย เปิดศึก จัดทีม 5v5 เล่นได้ทุกที่ทุกเวลา!   ดาวน์โหลดฟรีได้แล้วที่: https://goo.gl/b8fGbB Garena RoV TH Facebook Page: https://www.facebook.com/ROVTH/  ฝาก Subscribe กันเยอะๆนะคะ ^_^
Thailand,TH,31,470,UCiVJZlfcmWMUiXv5oywnDhQ,Wifies,3440000,313488621,541,US,I think it's pronounced wee-fees but I really have no idea  
Thailand,TH,32,479,UC44a12xQxumXdZnfpK_OBlA,easy boy,3380000,1228375820,2044,TH,ติดต่อโฆษณา หรือสปอนเซอร์ อีเมล์ : muki@ampverse.com อีเมล์ : easyboysps2001@gmail.com รักทุกโคนนนนนนนนนนนนนนนนนนนนนนน นะครับ อิอิ 
Thailand,TH,33,486,UCrNFXmtWRFgbMHYJpjS3_0g,LOVEiS,3330000,3335377364,1985,TH,เลิฟ อิส เอ็นเตอร์เทนเม้นท์  LOVEiS Entertainment  เราทำเพลงจากความรัก เพื่อส่งต่อความสุขให้กับผู้ฟัง 
Thailand,TH,34,516,UCvLTd9r06oLu9y79YfXrEqg,SUNFESOVERLOAD,3120000,1434374771,3053,TH,ยินดีต้อนรับสู่ช่องของ กบเลี่ยนหลาม! พวกเราชอบเล่นเกม Roblox  ไม่มีคำหยาบคาย เหมาะสำหรับทุกวัย 
Thailand,TH,35,552,UCkB8HnJSDSJ2hkLQFUc-YrQ,King Gnu official YouTube channel,2920000,2732253359,119,JP,常田大希、勢喜遊、新井和輝、井口理による4ピースジャパニーズバンド。 オルタナティブと独自のポップセンスが融合した音楽性は「Tokyo New Mixture Style」と称され、2017年4月の始動以降、インディー/メジャー問わず、楽曲をリリースするごとに賞賛を集め、多種多様な作品群で現在も多くの音楽ファンを魅了している。また、盟友クリエイティブレーベル「PERIMETRON」と制作するMV・アートワークでも確固たる注目と評価を集め、 音楽、アートワーク、映像、LIVEパフォーマンス全方位において唯一無二の世界を構築している。2019年1月にアルバム『Sympa』でメジャーシーンに踊りだし、2月には『白日』をデジタルリリースしスマッシュヒットを記録。  アルバム『CEREMONY』（2020年）はオリコンウィークリーチャート首位を獲得し、50万枚を超える長期セールスを記録し続け、日本を
Thailand,TH,36,556,UCBrMq7wkdPWb3PxR-GUR61A,Hay Day,2880000,416739680,246,FI,"Best. Farm. Ever. Welcome to Hay Day, the most popular farming game on mobiles and tablets, number one in 122 countries.  Get Hay Day ►► https://link.haydaygame.com/  Learn the lay of the land, tend to your crops, and trade goods with neighbors and friends. It’s a real special place where the crops never die even though it never rains. Sharing the farm with our quirky animals only makes things mor"
Thailand,TH,37,584,UCSTK0MiKNgEiSecelafoOJg,IceBarBer,2760000,650553441,3365,TH,ช่องเกมสไตส์ Funny Moment ใครที่หาความบันเทิงเเบบไร้พาร์ทต่อเราขอเเนะนำ กดเลย !!!  Contact for Work : ติดต่อทีมงาน Icebarber@ampverse.com 
Thailand,TH,38,586,UCWX-AbDUDdbWij4H0E8Msuw,Major Group,2750000,559888553,6827,TH,Sharing The World’s Best Entertainment Dreams ร่วมสร้างฝัน บันเทิงระดับโลก  เมเจอร์ ซีนีเพล็กซ์ กรุ้ป โรงภาพยนตร์อันดับ 1 ที่มีสาขามากที่สุดในประเทศไทย และศูนย์รวมความบันเทิงที่หลากหลาย 
Thailand,TH,39,601,UClIsaGq7vBEW00ASqwQyzPw,BNK48,2650000,972532356,3759,TH,BNK48 Official YouTube Channel｜The Official AKB48 Overseas Sister Group For Work: LINE @.iamofficialartist
Thailand,TH,40,607,UCsGx1qSnAS2P1YCJPYnYVUg,OPZ TV,2640000,1637473631,1905,TH,ZeedZad ไอน้อง  อยากคุย ติดต่อ สอบถามอะไรเพิ่มเติม ไปทีนี่เลย  https://www.facebook.com/BoomOPZTV
Thailand,TH,41,612,UCadvHR_ymmdouo3Sgb7Uf_w,Nontakan Ns.,2610000,734606170,2735,TH,จงมีความสุขในการว๊ากกันนะพวกเรา  กดติดตาม ไว้ด้วยนะครับ (คลิปใหม่มาทุกวัน/ถ้าไม่ติดภารกิจจ้า)       ----- LIVE STREAM ----- เล่นเกม พบกันทุกวันสตรีมสดเวลา (19.00-00.00 น.) นะจ๊ะ  **สนใจสนับสนุนช่อง/sponsor** ติดต่องาน  : nontakanns@ampverse.com                   : nontakanns.ch@gmail.com โทร.082-444-9889 (คุณมู่ลี่) ช่องทางติดตามอื่นๆ FBเพจ: https://www.facebook.com/NontakanNS FBส่วนตัว: https://w
Thailand,TH,42,618,UCdlpXdGT3nGDTqIlxUcufCQ,Doyser ,2590000,747312109,3180,Unknown,ดอยเซอร์หรือดอยคำแล้วแต่คุณจะเรียก... คัมภีร์RoV ที่มีชีวิต ติดต่องาน ทางLine:@doyser 
Thailand,TH,43,620,UCUWb_ZU80JKi6IbtVC3j4Tg,YOUKU Thailand-โหลดแอปตอนนี้,2590000,663349803,16070,TH,เว็บไซต์ YOUKU เวอร์ชั่น International ใช้งานได้แล้ววันนี้ ! https://youku.tv/ ดาวน์โหลดแอป YOUKU International ได้แล้ววันนี้ที่ APP Store หรือ Google Play  ร่วมมือทำซับไตเติลกับเราติดต่อ YoukuGlobalConnect@alibaba-inc.com  คลิกเพื่อดาวน์โหลดแอป YOUKU International หรือซื้อของที่ระลึกจากรายการกันเถอะ  ↓ ↓ ↓ ↓ ↓ ↓  
Thailand,TH,44,631,UC8whlOg70m2Yr3qSMjUhh0g,Kep1er,2520000,1141820463,1590,KR,This is the Official YouTube channel for Kep1er  
Thailand,TH,45,633,UCKb-E83NXKbLaMVCWPifTmA,XyCloneZ,2510000,644090014,2256,TH,"เป้าหมาย มีไว้ พุ่งชน♥ ติดต่องาน xyclonez@gaconx.com   Start  Ch  19/3/2017 ✔  Sub  [100,000]  11/6/2018 ✔  Sub  [200,000]  16/9/2018 ✔  Sub  [300,000]  3/12/2018 ✔  Sub  [400,000]  1/3/2019 ✔  Sub  [500,000]  8/5/2019 ✔  Sub  [600,000]  14/8/2019 ✔  Sub  [700,000]  1/12/2019 ✔  Sub  [800,000]  7/4/2020 ✔  Sub  [900,000]  11/6/2020 ✔  Sub  [1,000,000]  22/8/2020 ✔  Sub  [2,000,000]  17/5/2023 ✔  "
Thailand,TH,46,635,UCeKaPKdxFVKl9bIC4KNVYsQ,ME RECORDS,2510000,2158463923,1124,TH,"𝐌𝐄 𝐑𝐄𝐂𝐎𝐑𝐃𝐒 ค่ายเพลงร็อกที่ชัดเจน ในมิติของคำว่า “ร็อก"" ที่หลากหลาย เป็นพื้นที่ของศิลปินตัวจริงทั้ง Legends และ New Blood ที่เชื่อในพลังดนตรี  และตัวตนที่ชัดเจน  𝐌𝐄 𝐑𝐄𝐂𝐎𝐑𝐃𝐒: 𝐌𝐨𝐫𝐞 𝐓𝐡𝐚𝐧 𝐚 𝐑𝐎𝐂𝐊. 𝐈𝐭’𝐬 𝐚𝐧 𝐈𝐃𝐄𝐍𝐓𝐈𝐓𝐘.  ภายใต้การดูแลของ :  ฟองเบียร์ ปฎิเวธ อุทัยเฉลิม  FACEBOOK : https://www.facebook.com/merecordslabel IG :  @merecordslabel"
Thailand,TH,47,636,UCEziz_UlMBt0e_pT-nWiRPw,Spicydisc,2510000,3236058983,1861,TH,Work Contact SpicyDisc : Office 02-264-5091   1. Artist ShowBiz & Booking (งานโชว์ศิลปิน) :  คุณปอ : 093-669-7494 คุณเอก : 080-939-4730 คุณแจ๋ว : 081-889-8864 คุณบอย : 089-116-3595 LINE Official Account : @spicydiscshowbiz  2. ฝ่ายประชาสัมพันธ์ (PR):  คุณเล็ก : 089-084-0682  3. Brand Partnership : Presenter & Marketing Campaign (งานโปรโมทสินค้า แต่งเพลงพิเศษ และกิจกรรมพิเศษ) :  คุณอ้อ : 092-619-56
Thailand,TH,48,644,UCS79iNbQdnXIiTAvVNlt7dQ,Maizen World,2470000,756934548,585,US,"Mikey Turtle, JJ and Carrie - Minecraft gaming videos, TikTok, and MORE!  Please check this channel, too! https://www.youtube.com/channel/UCJHBJ7F-nAIlMGolm0Hu4vg "
Thailand,TH,49,688,UCqqeJz1I-lrsC3sK74rhAag,Wut Pabon channel,2240000,1149807000,246,TH,#วุฒิป่าบอน #WutPabon #พาราฮัท ฝากกด subscribe ด้วยครับผม ขอบคุณครับ   
Thailand,TH,50,724,UCkPjGQlqzXbDD7R-KDZxkUg,Buggy Huggy,2090000,1008917019,1047,US,"Hi! My name is Vlad and here i will post some videos from Poppy Playtime game. You will see game mods, edits and glitches with Huggy Wuggy, Kissy Missy and Poppy."
Thailand,TH,51,762,UC2eK4zRoDaFYXlWU8V2yyOw,Jubjang Ch.,1960000,426223477,2746,TH,::: สนใจติดต่อโฆษณาหรือสปอนเซอร์ :::  ติดต่อทีมงาน Online Station (เฉพาะเรื่องงานเท่านั้น)  Email : Jubjang@online-station.net เบอร์โทร : 080-0681920  ------------------------------------------------------  สมัครเป็นพาร์ทเนอร์กับ Online Station  เพื่อช่วยพัฒนาให้ช่อง Youtube ของคุณเติบโตขึ้น  http://caster.online-station.net
Thailand,TH,52,766,UCQr-aMB4hwNAL4DClOKUJvA,ParKilleRz Ch.,1950000,795322715,1572,TH,เอ็นจอยคับโผมมม 😏 
Thailand,TH,53,792,UCvlU3aGSHCbUsr7jPuDfL7Q,AVA GAME,1850000,1092623830,3328,TH,ยินดีต้อนรับค่ะ AVA GAME ช่อง สำหรับเล่นเกมส์เน้นเล่น ROBLOX🎮
Thailand,TH,54,798,UCGBkYTR4tMKS38TQHGWWLjg,Aito LH,1840000,475083419,3387,TH,Aito LH (ไอโตะ) ช่องเกมสยองขวัญ Horror Games ที่มีทั้งความเกรียนและความสยองในเวลาเดียวกัน ส่วนใหญ่จะเล่นเกมอินดี้ เกมผี  เกมจีบสาว เกมจีบหนุ่มก็มี  และนานๆทีก็มีเกมน่ารักอบอุ่นหัวใจ (และยังให้แรงบันดาลใจในชีวิตด้วย)   #aitolh  #ไอโตะ  #horrorgaming  #scarygaming  #jumpscare  #เกมผี  #เกมจีบหนุ่ม  #เกมจีบสาว  #เกมฟรี  
Thailand,TH,55,835,UCLlnWjLoSBlfTWwwXC4bfyg,RisibleHD,1710000,350278604,1048,TH,"ยินดีต้อนรับสู่ช่อง RisibleHD (ริสซะเบิล เอช ดี)  เรียกง่ายๆว่า เบญ ก็แล้วกันค๊าบ   ● ประวัติ | History ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ เริ่มสร้างช่อง     ► 7/7/2013 1,000 sub        ► 7/4/2014 10,000 sub      ► 18/5/2015 100,000 sub    ► 16/2/2017 200,000 sub    ► 30/4/2017 300,000 sub    ► X/X/2017 400,000 sub    ► 18/3/2018 500,000 sub    ► 12/8/2018 600,000 sub    ► 16/1/2019  700,000 sub    ► 6/4/2019 8"
Thailand,TH,56,855,UCMtCewR8NxeUJ6KCWszKdbA,GWPunch,1660000,332591046,2040,Unknown,ดีคับ ผมชื่อพั้นช์นะครับ ยินดีต้อนรับเข้าสู่ช่องนะ หวังว่าคุณจะเจอสิ่งที่ถูกใจในช่องของผมนะครับ❤️  thank you for 10K subs and peace out.....                                                                                                          -Punch 22/6/2016  ถึง 50k ได้ไงเนี่ย ยังก็ขอบคุณนะครับ!                                                                                                   
Thailand,TH,57,886,UCtfkuqL_D-TDWzuRA2gG8Rw,CKKID,1580000,1008606252,2279,TH,"💜 ดีจ้า พี่ฝนมีคลิปสนุกๆ ทุกวันนะจ๊ะ 💜 เพื่อนๆดูคลิปพี่ฝนแล้วสนุก ก็ช่วยกดไลค์  ⭐️กดแชร์  ⭐️กดซับสไคร  ⭐️กดกระดิ่งแจ้งเตือน เพื่อเป็นกำลังใจให้พี่ฝนด้วยนะคะ  💕 และที่สำคัญ.. อย่าลืมคอมเม้นน้า... กำลังใจอย่างดีเลยจ้า  🌼 Hello, everyone!  You are welcome to visit ""CKKID"" . Let' s have fun with us! If you enjoy , Please support us 'Like , Share, ⭐️SUBSCRIBE , and hit the notification bell' .Well, don"
Thailand,TH,58,894,UCk-hrmSLwSsp4OE_s5f1_Sg,BOXX MUSIC,1550000,2054442992,1153,TH,Boxx Music  Urban Pop Music Label & Community  Contact Us Boxxmusicrecords.com boxxmusicrecords@gmail.com  Contact For Work ▶ ติดต่องานจ้าง (โทร) : 062 494 9583 ▶ ฝ่ายประชาสัมพันธ์ (โทร) : นัท 083 039 6975 ▶ Marketing Campaign (โทร) : แต้ม 091 803 8820  ▶ ต้องการ cover เพลงนี้ ส่ง E-Mail มาได้ที่ : muzikmove.publishing@gmail.com
Thailand,TH,59,916,UCCMwbDE5fROfUq5xS9rS91w,Sanamluang Music,1490000,1566466245,1469,Unknown,"GMM Music PLC สนามหลวงมิวสิก สนามสนุกของคนรักดนตรี ที่เปิดโอกาสให้ศิลปิน สร้างสรรค์ผลงานได้อย่างเป็นอิสระ  ศิลปินในสังกัด Apartment Khunpa , LEMONY , Vitamin D from The Sun , Kalipse  ติดต่องานแสดงของศิลปิน : 02-669-8116  หรือ  https://www.facebook.com/SanamluangMusicOfficial  แจ้งลิงก์ละเมิดลิขสิทธิ์ได้ที่ sanamluangmusic@gmail.com"
Thailand,TH,60,917,UCBqalI5VVdkpOv9WE38RuvA,A JECT PRo,1480000,970460420,2701,TH,นี้เป็นช่องย่อยมาจาก Project G.U นะครับเกี่ยวกับงานที่เอาไว้เล่นเกม  ----- ติดต่อผมในช่องทางอื่นๆ -----  LINE ID : @420jcqgt      A JECT PRO : ช่องเเคสเกม  https://www.youtube.com/channel/UCBqalI5VVdkpOv9WE38RuvA  ฺB STORY GAME :  ช่องทำเกมให้เป็นหนังให้มีเรื่องราว https://www.youtube.com/channel/UCLT1RU6VrAAVAY0Y6TP2dZA?view_as=subscribe  facebook เพจ : https://www.facebook.com/A-ject-PRo-1143812
Thailand,TH,61,949,UC8uxFKMADMhYn80nkfpPa-w,Gssspotted,1410000,602350730,1389,TH,
Thailand,TH,62,974,UC_ego-OZ2D25PqSU7CdecXQ,แฝดน๊อตโน๊ต,1360000,739873195,2229,TH,กดไลค์ กดแชร์ กดติดตาม กดกระดิ่ง ติดต่องาน ID : notenott4 สั่งเสื้อได้ที่ TikTok กับ Shopee แฝดน๊อตโน๊ต
Thailand,TH,63,988,UCwtp6MNQF6y737y0t8wnD2g,THE AUN GAME,1340000,247872577,1998,TH,"Thank you for following ขอบคุณที่รับชมและกดติดตามช่อง THE AUN GAME นะครับ +=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= 80,000     Subscribe    5/12/2561 100,000   Subscribe   28/12/2561 200,000   Subscribe   27/02/2562 300,000   Subscribe     16/07/2562 400,000   Subscribe     17/11/2562 500,000   Subscribe     27/03/2563 700,000   Subscribe     8/03/2564 900,000   Subscribe     22/02/2566 ฯลฯ +=+=+=+=+=+"
Thailand,TH,64,990,UCqODSPFqiaotCIBL7EA01Mg,Fretozz,1330000,382461598,1469,TH,สวัสดีครับ ผมชื่อฟรีโตสนะครับ หรือ เรียกว่าพี่กานต์ก็ได้  อย่าลืม กดไลค์ กดติดตาม กดกระดิ่ง เพื่อไม่ให้พลาดคลิปใหม่นะครับ  สนใจติดต่อเรื่องงานกรุณาติดต่อทางนี้ For business inquires only contact me here: os.influencer@truedigital.com 
Thailand,TH,65,1001,UCVKIH1Sv_wdp3MBRfemJwWA,JAI RAW ใจร้าว,1310000,405651960,2346,TH,สวัสดีครับ ผมใจร้าวเองครับ สตรีมที่ FB ใจร้าว ทุกวันนะครับผม   อย่าลืมกดLike กดSubscribe นะเด้อ
Thailand,TH,66,1057,UCylzf90Z01wbYZtESi5OTTA,genieplay,1200000,54599009,2396,TH,"GMM MUSIC CO., LTD."
Thailand,TH,67,1072,UCJkIYlwq2QDOjON8AnmE3Rg,แป้งสามป๋องซาว,1170000,80874137,479,TH,ยินดีต้อนรับซุมเจ้า! สู่เรือข้อยเอง 
Thailand,TH,68,1075,UCTmwLrdtL2FJQcHumh9A0kQ,Chicken V,1160000,348673907,1662,TH,ติดต่องาน Line : milewee Navaporn.mile@gmail.com  
Thailand,TH,69,1089,UCpYqAXb3nK7nyZpFiKhWgiQ,FHERO Official,1130000,578308060,72,Unknown,ติดต่องาน F.HERO  คุณหมูตั๋ง 087-651-4698  คุณแพน 081-372-6768 คุณเก๋ 064-694-5453 
Thailand,TH,70,1092,UC-Oq0W8avFSSbKFsY3iHyUA,Online Station,1130000,651550935,7120,TH,"'Online Station' - The channel of game & entertainment. If you are gamer, please keep in touch with us. Team: Amorn Wiwatsurnthorn (Producer) Taradon Sukontakorn (Project Management) Tarit Wattanakitanont (Co-producer) Chaiwat Pensiri (Creative) Charas Tungsakulwirote (Creative) Nawin Thanomklin (Creative) Pirawit Sundaravej (Creative) Arnuchai Sinawisan (Cameraman) Kawee Tararuttanakorn (Streamer"
