Search Country,Country Code,Country Rank,Global Rank,Channel ID,Channel Name,Subscribers,Total Views,Total Videos,Country,Description
Spain,ES,72,883,UCobKqaC9kUzCHKBZrd3ATiA,Elvis Crespo,1590000,1769886517,144,PR,El Dueño de La Puntería 🏹♟️ Management: @nulifeentertainment YA DISPONIBLE ABEJA BLANCA 2.0 🐝👇🏽 https://sng.to/elvis-crespo/abeja-blanca-20  SÍGUEME EN MIS REDES 📲🏹🌎  Instagram:    / elviscrespolive   Facebook:   / elviscrespolive   Tik Tok:   / elviscrespolive X / elviscrespo  #POETAHERÍO #ELDUEÑODELAPUNTERIA   
Spain,ES,73,905,UCcr9b4cbsnNYkezZZwsq6Sw,Cade,1530000,553657565,2148,ES,"Muy buenas! En mi canal podeis encontrar contenido especialmente orientado al terror y el misterio.  Aqui os dejo mis redes y comentar tambien, que siempre siempre lo primero que mirare seran los comentarios de youtube!  Puedes escribirime aqui: cade.contacto.oficial@gmail.com  Sigueme en Twitter: https://twitter.com/Cade_YT Sigueme en Instagram: https://www.instagram.com/jorge__gallardo/  No os c"
Spain,ES,74,906,UCUmC7gXciukRv73CQRQ5QGQ,BMTHOfficialVEVO,1530000,2097231064,116,Unknown,"Bring Me The Horizon on Vevo - Official Music Videos, Live Performances, Interviews and more..."
Spain,ES,75,922,UC8m3yvwQYIwAvYJRkc8rBSQ,polman,1470000,481465383,2807,ES,"Soy polmanzan y este es mi canal secundario, bueno ... aquí soy polman"
Spain,ES,76,934,UCc1sAhdaLjfJi11X1awO-yg,Operación Triunfo Oficial,1450000,2614869838,16949,ES,"Canal Oficial de Operación Triunfo, en exclusiva en Prime Video. 💙🎶  Disfruta en DIRECTO de la Gala 1 👉🏻 https://bit.ly/OT2025Gala1  💙✨ Disfruta de todo el contenido oficial de OT 2025: Canal 24 horas, resúmenes, actuaciones.. y ¡muchos más contenidos! "
Spain,ES,77,999,UCQucSr36Vr3JqdiB1uUNi0w,Mocci,1310000,558260621,56,MA,Welcome to the OFFICIAL YouTube Channel of Mocci.
Spain,ES,78,1048,UCPfKfxUDg5RKE7dfmU1Q4kA,BENIJUGOSO,1220000,367331038,1485,ES,"Soy bastante malo, pero puedes reírte de mí:3 2.0 CANAL SECUNDARIO DE BENIJU  💌 beniju@vizz-agency.com "
Spain,ES,79,1149,UCcqvmc1uRblenC_-z2pizfA,Metapod Para Presidente TV,1040000,334750282,664,Unknown,
Spain,ES,80,1150,UC-6lK20fJE_YVW_nshsDwaA,El Bogueto,1040000,1320625227,432,MX,Eso Si Es De Gangster 💿 out now ! Ya disponible 🦍👊🏻
Spain,ES,81,1177,UCXYnQeH60rz-AgdN2vKYd8g,Yami Safdie,1000000,577831073,726,AR,"querida yo: en mi música están mis historias, mis reflexiones, mis sentimientos y todo lo que soy ❤️‍🩹  ¡""Cuéntame"" con Alejandro Sanz ya disponible! "
Spain,ES,82,1180,UCzKNn1SxrLobzWemQ9HItNA,earMUSIC,995000,846347096,1983,DE,"Europe's Leading Rock Record Label. Home to Alice Cooper, Blackmore’s Night, Deep Purple, Extreme, Foreigner, Joe Satriani, Marillion, Skid Row, Status Quo, Tarja and many more.  "
Spain,ES,83,1187,UCA7-KUzOQF-qk46knmCnCmg,Powerbazinga TV,989000,418249201,2285,ES,"Canal de videojuegos en español, especializado en Elden Ring, Dark Souls, juegos de From Software y Cuphead.  Aquí encontrarás TOPs, guías, análisis, gameplays, desafíos y PvP de todos esos juegos.  Los vídeos los subo a las 19:00h (hora de España)  GUIAS COMPLETADAS: - Elden Ring - Dark Souls 1, 2 y 3 - Sekiro: Shadows Die Twice - Bloodborne - Demon's Souls - Cuphead  CONTACTO PROFESIONAL: powerb"
Spain,ES,84,1231,UClgbqWyHWNnUQSesyIBmtgA,KNekroGamer,922000,378498228,4310,ES,Canal dedicado a videojuegos e intentar entretener :)
Spain,ES,85,1254,UC5qFAfEOzoaSOS6At8ixYoA,MelendiOficialVEVO,892000,1461282769,110,US,
Spain,ES,86,1266,UCM8KpBHVy_luxLQV7KoXFtA,La botella de Kandor,871000,319503235,4582,ES,"¡Hola, kandorianos! Soy Javi Olivares (también me llaman ""El botellas"") y os doy la bienvenida a La botella de Kandor. Aquí hablaremos de superhéroes DC y Marvel, Star Wars, El Señor de los Anillos, Juego de Tronos, cine, cómics, series, haremos unboxings (algunos del chino), vlogs y os contaré cosas personales de vez en cuando. Pasa a divertirte y... ¡buena suerte para ti y para tu familia!"
Spain,ES,87,1316,UC8cO6QIqDJv1RdruiXpiQvA,SpiuK - Brawl Stars,825000,251700097,3048,ES,"El lunes 10 de julio de 2017 tenia 18 subscriptores.  Este es un canal divertido que pretende mezclar gameplays con humor, y siempre desde el respeto y con la mejor de las intenciones. En la actualidad subo vídeos de Brawl Stars, mis intenciones de futuro son de subir otros juegos, también hacer blogs, y tutoriales, un poquito mas serios. Pretendo crecer tanto como ustedes quieran. Lo que si tengo"
Spain,ES,88,1351,UC1ffSVUTB-mXgPxF1eDzJbw,GuilleVGX,783000,149591317,1483,ES,"🔥CODE GUILLEVGX🔥  (Si quieres ser guapo, obviamente)"
Spain,ES,89,1361,UCnD0OseWT-jVB3xX1TAo1jg,GOD LYRICS,778000,342547768,917,US,"Welcome to GOD LYRICS!  Genretor, Opretor & Destroyer of Lyrics.   ""God Lyrics"" is strava to promote finest quality lyrics video of pop, hip-hop, rap, r&b, latin and many more music. You can find viral and popular music from all over social medias like tiktok, Insta trend on ""God Lyrics"".   Subscribe & Be a part of our music journey! 💐"
Spain,ES,90,1391,UCHFPpw9jReIhssGTUNUZBoA,BoneyMVEVO,750000,3017895477,234,Unknown,"Boney M. on Vevo - Official Music Videos, Live Performances, Interviews and more..."
Spain,ES,91,1393,UCMnZ3qm76jc3SUi9Z-5OdcA,Leyendas & Videojuegos,749000,152328623,564,ES,"Leyendas & Videojuegos comenzó hace años como una forma de compartir historias, interpretaciones alternativas y teorías del mundo de los videojuegos. Aunque con el paso de los años se ha transformado, como un reflejo de los intereses de Eric (su creador), se ha convertido ahora en un canal de ensayos, historia, curiosidades y diseño de videojuegos. Mucho más actual y con contenido generalista, aun"
Spain,ES,92,1432,UCvNp2EjExqlHZBt49DjDYXA,MegaR,705000,413702808,174,ES,¡Los sueños no morirán jamás!
