Search Country,Country Code,Country Rank,Global Rank,Channel ID,Channel Name,Subscribers,Total Views,Total Videos,Country,Description
Germany,DE,29,515,UCweCc7bSMX5J4jEH7HFImng,GMHikaru,3130000,1226569392,5173,US,As #2 in the world of chess it's my pleasure to host this channel to share my knowledge and love of chess.  Check out the live streams on kick and twitch to see full content.  VODs of kick and twitch are posted on https://www.youtube.com/@moregmhikaru
Germany,DE,30,542,UCx-KWLTKlB83hDI6UKECtJQ,HBO Max,3000000,2138864875,239780,US,A new era of Hogwarts begins. linktr.ee/hbomax  
Germany,DE,31,546,UCOL10n-as9dXO2qtjjFUQbQ,KinoCheck,2970000,3371764691,7870,DE,"KinoCheck - dein Kanal für alle Filme!  Mehr Kino geht nicht! Hier bekommst du immer die neuesten Film News, Trailer, Clips von über 200 Verleihern wie z.B. Disney, Warner Bros., Universal, Paramount, Amazon Prime Video, Apple TV+, Sony Pictures uvm…  Unser Büro ist Rund um die Uhr für dich besetzt, sodass du garantiert keine Trailer mehr verpassen wirst. Egal ob Blockbuster wie Star Wars, Avatar,"
Germany,DE,32,556,UCBrMq7wkdPWb3PxR-GUR61A,Hay Day,2880000,416739680,246,FI,"Best. Farm. Ever. Welcome to Hay Day, the most popular farming game on mobiles and tablets, number one in 122 countries.  Get Hay Day ►► https://link.haydaygame.com/  Learn the lay of the land, tend to your crops, and trade goods with neighbors and friends. It’s a real special place where the crops never die even though it never rains. Sharing the farm with our quirky animals only makes things mor"
Germany,DE,33,570,UC5HEq5U--O5nn134mizyCcw,Swedish House Mafia,2830000,2442027985,237,Unknown,"Formed in 2008, Swedish House Mafia—Axwell, Steve Angello, and Sebastian Ingrosso—quickly became global icons in electronic music. They brought house to arenas, sold out Madison Square Garden, and closed Coachella’s main stage. Their hits “Save the World” and “Don’t You Worry Child” earned GRAMMY® nominations and multi-platinum status. After a record-breaking farewell tour and five-year hiatus, th"
Germany,DE,34,571,UCppK6hGo5L-dmrryG5T0K0Q,SpontanaBlack,2820000,1064614214,1804,DE,"Impressum:   Montanablack (Marcel Eris) c/o Das Kontor Büroservice Winterhuder Weg 29 7. Stock 22085 Hamburg  E-Mail: business@montanablack.de Fax: +49 40 22 81 81 82  USt.-Id.-Nr.: DE297201386  Verantwortlicher im Sinne des § 18 Abs. 2 Medienstaatsvertrag für die Inhalte: Marcel Eris Jugendschutzbeauftragter gem. §7 Abs. 1 JMStV: Dr. Klaus Lodigkeit, Poststraße 25, 20354 Hamburg info@it-recht.net"
Germany,DE,35,576,UCeP4Yv3s4RvS0-6d9OInRMw,Real Civil Engineer,2790000,1088161981,1926,GB,I am a child stuck in an Engineer's body...  Want to send me stuff? Use this address: Real Civil Engineer Suite 16 45 Salisbury Road Cathays Cardiff CF24 4AB United Kingdom 
Germany,DE,36,583,UCzTFc6-iB68HTx3syrjTN_w,Wojan Games,2760000,1868077087,2720,Unknown,"Cześć, jestem Wojan i mieszkam w Wojanowicach! "
Germany,DE,37,605,UCFKDEp9si4RmHFWJW1vYsMA,EthosLab,2640000,954604631,2572,CA,"Minecraft let's plays and other Minecraft videos. Hello, and welcome to my channel. I forget to edit this to say something even more original.  Special Thanks To: LtheHedgehog: Video Intros Raid3r: Video Intro TiggyLi: Channel Banner DavyBhoyProductions: Channel Icon  Video Recording & Editing: Video/Audio is captured using OBS Studio and edited using DaVinci Resolve v19.  Recording Mic: AT2035 XL"
Germany,DE,38,624,UCyRgnhPqL5rm9FShbNZ_zYw,LukasBS,2580000,1518869743,2946,DE,"Hey! Ich bin Lukas, 26 Jahre alt und auf meinem YouTube Kanal findest du coole Videos wie Openings, Mystery Boxen, Challenges, Gaming, Roblox, Brawl Stars und vieles mehr! Jeden Tag ein neues Video!  E-mail für geschäftliche Anfragen: lukasbs@lunyone.de  Impressum: Angaben gemäß § 5 TMG:  LunyOne GmbH c/o Lukas Wolf (Lukas - Brawl Stars) Felix-Wankel-Str. 20 40764 Langenfeld Deutschland  Kontakt ("
Germany,DE,39,631,UC8whlOg70m2Yr3qSMjUhh0g,Kep1er,2520000,1141820463,1590,KR,This is the Official YouTube channel for Kep1er  
Germany,DE,40,634,UC6Gc4KQ1ueDnh8x7plaAD3w,Trymacs,2510000,1556177732,4594,DE,"Moin Leute, Trymacs hier!"
Germany,DE,41,637,UCs3GloeEzu5rDlQlSLGrr4A,Sparkles,2500000,707735553,2309,GB,"Edd ""Sparkles"" Stanton. Founder of SkinSearch.com & Sparkles Production. Entertaining gamers since 2013.  ★★★★★  "
Germany,DE,42,641,UCJsjC6g4pALwInqQIF8SMGQ,Windpress,2480000,1813232737,1293,Unknown,Twitch.tv/windpress 
Germany,DE,43,663,UCV5ZVvsnqXniOnI4yydz8pQ,لانا و رورو,2360000,911501375,452,Unknown,اهلاً اهلاً في قناتنا 😍👈🏻: . نحب متابعيننا أكثر شي في الحياة 🥹♥️ . (لانا و رورور ) vtuber صانعين محتوى ألعاب 🎮✨ في قناتنا نلعب مابات روبلوكس ◻️ وألعاب اخرى متنوعة 😃 نقدم لكم كل جديد في عالم القيمنق بطريقة مميزة وممتعة😉👌🏻   🚨هذه قناتنا الوحيدة التي نقدم فيها محتوى روبولكس أي قناة اخرى تستخدم صورنا وشخصياتنا او تقلد اسلوبنا فهم منتحلين لنا وغير مسؤولين عنهم  🚨أسم قناة لانا 👈🏻 lana toca boca   لانا ت
Germany,DE,44,674,UCgZpwegd4AdDlZNrIamIgRw,BastiGHG,2300000,1145512035,1763,DE,Impressum  GetHero c/o Webedia GmbH Cuvrystr. 3-4 10997 Berlin E-Mail: impressum@bastighg.de Geschäftsführer: Marc-Andreas Albert  HRB 114531  
Germany,DE,45,679,UC9CdzSPg2DuZ2YSaflng3Hw,Benx,2280000,3203909513,6531,DE,"Ich bins Benx und spiele Minecraft und Roblox mit Elina, Ebru, Gambo und vielen weiteren Freunden. Viel Spaß mit den Videos ihr Rabauken"
Germany,DE,46,724,UCkPjGQlqzXbDD7R-KDZxkUg,Buggy Huggy,2090000,1008917019,1047,US,"Hi! My name is Vlad and here i will post some videos from Poppy Playtime game. You will see game mods, edits and glitches with Huggy Wuggy, Kissy Missy and Poppy."
Germany,DE,47,755,UC7FmLoQa5uWZKGg4pxgKmLg,Standoff 2 Live,1980000,330256645,338,CY,"Standoff 2 Live is an official channel of the developers of Standoff 2 — a mobile shooter. On this channel, you'll find the latest news from the game world, development secrets, Easter eggs, memes, promo codes, answers to frequent questions, and much more!"
Germany,DE,48,838,UCqJ-Xo29CKyLTjn6z2XwYAw,Game Maker's Toolkit,1710000,213730485,231,GB,"Game Maker's Toolkit is a deep dive into game design, level design, and game production, hosted by Mark Brown.  Want to contact Mark? Visit the GMTK website below to find the contact form. "
Germany,DE,49,842,UCw5z_dopYnvEL6Rc8KNKsnw,RAYE,1700000,1154619824,197,GB,𝐓𝐇𝐈𝐒 𝐌𝐔𝐒𝐈𝐂 𝐌𝐀𝐘 𝐂𝐎𝐍𝐓𝐀𝐈𝐍 𝐇𝐎𝐏𝐄. Is now yours ⛅️🌨️🥹🫀 https://rayeofficial.com  
Germany,DE,50,869,UCXGPGV90SPduyn9LVX9s7Kw,Domtendo,1620000,2753312680,12450,DE,"Let's Plays & Gaming Videos seit 2010 zu den besten Games für Nintendo Switch 2, PS5, Xbox Series X & PC - in 4K & 60 FPS! ""Zwischen Skill & Fail"".   ★ PROJEKTE ÜBERSICHT: https://bit.ly/DomtendoProjekte ★  ⌚ UPLOADPLAN ⌚  AKTUELLE YOUTUBE GAMING VIDEOS: - Super Mario Bros. Wonder + Gemeinsam im Bellabel-Park - Donkey Kong Country 3 (Spontane Uploads) - Garten of Banban (Pausiert bis Chapter 9 Rel"
Germany,DE,51,890,UC6C1dyHHOMVIBAze8dWfqCw,GameStar,1580000,1612546269,11039,DE,"Seit 1997 ist GameStar die erste Adresse für PC- & Videospiele – vom Heft zur reichweitenstärksten Website für PC-Spiele in Deutschland. Wir haben Instagram & TikTok durchgespielt, liefern die besten Twitch-Streams von allen Gaming-Events und machen Europas größten redaktionellen Gaming-Channel auf YouTube.  Das Impressum und Anschrift der Betreiber von GameStar.de nach Vorgaben durch § 5 TMG und "
Germany,DE,52,897,UCmG2EhfOwSjpPMX4LjGY__A,KairosTime Gaming,1540000,607989326,1468,US,"I'm KairosTime, and it's TIME to BRAWL! I Freaking LOVE Brawl Stars and I want to share my love for the game with YOU! Come join the fun and check out my content!   Brawl Stars is an EXTREMELY entertaining game! It requires fast reflexes, solid strategy, and a love for fun! If you have these things, you're definitely going to want to play Brawl Stars!   If you're ready to Brawl, the Time is now!  "
Germany,DE,53,906,UCUmC7gXciukRv73CQRQ5QGQ,BMTHOfficialVEVO,1530000,2097231064,116,Unknown,"Bring Me The Horizon on Vevo - Official Music Videos, Live Performances, Interviews and more..."
Germany,DE,54,915,UCiTydOPjFaDTkdygnFxAdaQ,Alphastein,1500000,942921779,2936,DE,"bin Alphastein.  hier gibts Minecraft Lucky Block Bedwars und viele weitere Mod Videos mit coolen Mods wie Whos your daddy oder cops and robbers oder gefängnis und Stadt. Das ganze mache ich mit meinen coolen Freunden wie schmockyyy, Rippeax aka. Ente, iCrimax, Eiti, rewinside und so weiter :)  Impressum: Water GmbH c/o Alphastein Adolf-Silverberg-Str. 37a 50181 Bedburg Business Manager: Jakob Rog"
Germany,DE,55,930,UCnGzJIUgwZmvixL5WzxIwbg,LUCREW,1460000,688813398,1463,DE,"Hallo, mein Name ist auch Luca.  Impressum:  Luca Scharpenberg Garzweilerweg 14 D - 50829 Köln  Telefon: +49 15118480572 Mail: info@laserluca.com "
Germany,DE,56,938,UCCJ-NJtqLQRxuaxHZA9q6zg,HandOfUncut,1430000,831167390,2718,DE,"Hey Leute, ich bin Max aka HandOfBlood und mache viel Richtung Gaming. Dies ist lediglich ein Zweitkanal. Zum Hauptkanal geht es hier entlang: https://www.youtube.com/user/HandIOfIBlood  Neben Gameplay findet ihr dort auch mal einen Kurzfilm, Vlogs oder andere spontane Einfälle.   Unten seht ihr alle nützlichen Links die von Interesse sein könnten.  Facebook und Twitter nicht vergessen, denn viele"
Germany,DE,57,947,UCTMqfzLAOMqVUEyj9qW1vCw,Memeio,1410000,268571455,498,AU,Your favourite nasally Rust player.  Subscribe today.  
Germany,DE,58,948,UC3wXNek0WLlrsirz2oz-UEQ,Knarfy,1410000,206588965,372,US,"Wholesome Chaos created by a Teddy Bear!  Breaking, Coding, and Analyzing Minecraft with your Dumb Ideas.  📄 Business Inquiries Only: business@knarfy.com  🎙️ Discord Server: https://discord.knarfy.com  👕 Check out the Merch Store!! ► https://store.knarfy.com/  Want even more Knarfy Content? ► Check out https://www.youtube.com/@KnarfyToo (Maps, Edits of Streams, and literally just more of what happ"
Germany,DE,59,1037,UCgmIEtK4RVUDLN8z4ZHtTTA,LumeXx,1240000,637134217,1519,DE,"💙 Jeden Tag um 16:00 Uhr!  Hey, hier gibt es jeden Tag coole Gaming Videos über die Spiele: Roblox, Stumble Guys, Minecraft, GTA 5, Fortnite, Brawl Stars und noch vieles mehr. Falls dir meine Videos & Livestreams gefallen sollten, dann Abonniere gerne kostenlos! 🤍  🌈 Außerdem sind alle Inhalte auf diesem Kanal - Kinder freundlich / Familien freundlich!    =========================================="
Germany,DE,60,1064,UCiFOL6V9KbvxfXvzdFSsqCw,Ken,1180000,396631339,978,Unknown,
Germany,DE,61,1066,UCldCI5K_HmwS_iQX7xqIlPg,DrDonut Clips,1170000,3722576995,3587,US,DrDonut Clip Channel All videos are made by editors (not DrDonut)  HE'S LIVE EVERY DAY - https://youtube.com/DrDonutt 
Germany,DE,62,1071,UCqO_lDZ1VRBUQkvcq_2RPaA,Paulberger,1170000,421982989,2007,DE,Hallo mein Name ist Max ! Vielleicht kennst du mich schon von meinem Gaming Kanal iCrimax. Auf diesem Kanal findest du immer witzige und spannende Reaktion Videos.  iCrimax/Paulberger Representatives: ------------------------ WhiteCast GmbH (Dejan Mihajlovic) https://www.whitecast.de/icrimax & Water GmbH (Jakob Rogalski) https://water.koeln/icrimax/   Impressum gemäß § 5 TMG: ---------------------
Germany,DE,63,1074,UCvJm_Rhs436pAEqgkjwNNFQ,JoJonas,1160000,764136562,2560,DE,"Hey, ich bin Jonas und spiele gerne Brawl Stars. Hier findest du Unterhaltung mit immer neuen Projekten, Tipps&Tricks und vieles mehr!  Viel Spaß! ✌  Kontakt für Geschäftsanfragen: E-Mail: jojonas@lunyone.de  Kontakt NUR für Geschaftanfragen, keine Gewinnspielteilnahme!  Impressum Angaben gemäß § 5 TMG: https://lunyone.de/artist/jo-jonas/"
Germany,DE,64,1086,UC6y2ZFjZqFsH2y2B01DL2Jw,GamerBrother,1140000,720637247,4493,DE,"Herzlich willkommen auf dem offiziellen GamerBrother Kanal! Simon hier, euer GamerBrother ! Bei mir findet ihr alles rund um EA FC 26 FIFA Deutsch. Also EA FC 26 Pack Opening, Fut Draft, Livestreams, Battleship Wager, Karriere, Fifa Bingo, Squad Builder Showdown, Squad Builder Battle und vieles Mehr :)  GamerBrother Streamhighlights: https://www.youtube.com/channel/UC0AzgxC1et1RdIacZNXdTlQ/feature"
Germany,DE,65,1099,UCtJTqwX2h8MiuFWd6dsyzbw,CSYON,1110000,369874292,2100,AT,"Fast täglich neue Videos und Streams rund um GTA 5 & viele andere Games. Abonniert mich gerne, um nichts mehr zu verpassen!  Impressum: FirstPick e.K. Pieskower Straße 30C 15526 Bad Saarow Germany info@firstpick.gg  Geschäftliche Anfragen: E-Mail: csyon@firstpick.gg "
Germany,DE,66,1126,UCEM40qsPameeg9coM7Tb7rw,AwesomeElina,1070000,689707424,3239,DE,ABO DA LASSEN FÜR 2.000.000 MILLIONEN!
Germany,DE,67,1136,UCMDSzea8f4CC53mZC3ViZug,EroxBlox,1060000,316148716,340,KZ,Тут я снимаю Роблокс  Сотрудничество:   eroxblox@adisom.net (Агенство adisom)  VK_DMCA 
Germany,DE,68,1142,UC1ppJCQhKVPm7INQcy7OWlA,Нарратор,1050000,287046704,136,RU,"Привет, я Нарратор. Прохожу игры, а потом в юмористической форме рассказываю как я играл. Подписывайся, буду рад новым зрителям.  Для рекламных запросов: narrator@dogematic.team  06.02.2020 - 100 08.12.2020 - 1000 12.03.2021 - 10 000 03.05.2021 - 100 000 21.08.2025 - 1 000 000 "
Germany,DE,69,1157,UCz2_M6-NBgdiLvDOmlH074g,The Gaming Merchant,1020000,565683478,2643,GB,"Apex Legends, Titanfall, new games, new FPS games, and battle royales  "
Germany,DE,70,1257,UC62oK4gTQtOE4DvAFbFlt9Q,Shortcat,886000,983304207,745,CA,i play mario kart by driving away from the main road whenever possible
Germany,DE,71,1264,UCYl9o0osuAeZFvY0LGWBoKQ,Dennome,872000,369502934,3449,DE,Herzlich Willkommen auf meinem Kanal wo wahre Geschichten in Gaming erzählt werden außer die Teile die erfunden sind. 😜  Meilensteine:  10.11.2019: 1. Video 16.12.2019: 100 Abonnenten 12.01.2020: offizieller Kanalstart (mit 109 Abonnenten)  26.01.2020: 250 Abonnenten 01.02.2020: 500 Abonnenten 17.02.2020: 1000 Abonnenten 17.06.2020: 2500 Abonnenten 01.07.2020: Täglicher Upload 25.07.2020: 5000 Abo
Germany,DE,72,1279,UCf-vV5woXPFpkvZKwooWoyw,WirtualTV,859000,450066465,1252,NO,Trackmania content & the best highlights from Wirtual's livestreams!  MAIN CHANNEL: https://www.youtube.com/Wirtual  Business: wirtual@evolved.gg
Germany,DE,73,1313,UC5rz_m2sWRnpG--KyWHsQTg,Bastian,830000,189067491,758,DE,twitch.tv/BastiGHG
Germany,DE,74,1317,UCutxBsHkawd5e_0rsWNYHpw,Lusor Koeffizient,824000,683429943,10459,DE,"Aloa Muchachos wir sind die Lusors und zocken aus Leidenschaft. Wenn dir unsere Videos gefallen, lass einen Daumen nach oben und ein Abo da, vergiss auch nicht die Glocke!  REINGEHAUEN  IMPRESSUM:  Water GmbH (Management, vertreten durch Jakob Rogalski) c/o Lusor Productions UG Adolf-Silverberg-Str. 37a 50181 Bedburg  lusors@water.koeln"
Germany,DE,75,1337,UCWX7tzz1JJVc2Usx0BRn1Cg,ohnepixel raw,805000,2166207059,2114,DE,"I make videos about counter-strike, mostly csgo skins. I also play solo matchmaking occasionally. #3"
Germany,DE,76,1353,UCsVoLraj72EQy5YssyZBw1w,EinfachGustaf,783000,419263018,898,DE,"GuMoooo!❤️ Ich bin Gustaf, 22 Jahre alt und lade auf diesem Kanal drei mal die Woche Videos rund um Minecraft hoch.🦈  (Werbung) 🌟 Bestelle jetzt mein erstes eigenes Buch: ➥ https://snip.ly/EinfachGustaf 🦈  (Werbung) Hol dir jetzt deinen eigenen Mini-Gustaf, inklusive Autogrammkarte!🧸 ➥ https://moodrush.de/einfachgustaf  Geschäftliche oder sonstige Anfragen gerne per Mail an: ➥ EinfachGustaf@gatzke"
Germany,DE,77,1384,UC-vShcsYE730gWSbvsy44QQ,RISER MUSIC,753000,317014616,914,TH,
Germany,DE,78,1414,UCkeWXiGjQPK972Bx_t9e5Ug,SecondTry,723000,337699975,1980,DE,"Moin Leute, Trymacs hier!  Wem die Highlights auf dem Hauptkanal noch nicht genug sind, findet hier alle coolen Gameplay Projekte, die es nicht auf den Hauptchannel schaffen.  Viel Spaß mit den Videos!"
Germany,DE,79,1431,UCMAmhOvbcJaM9wWI6MZbcuA,Verspieltes Gnu,706000,234158014,1628,DE,"Willkommen auf meinem zweiten Kanal! :)  Du bist etwas durchgeknallt und hast Humor?  Na, dann bleib doch etwas und schau dich gerne etwas genauer um!  Ich bin hier unter dem Pseudonym Gnu vertreten aber du kannst mich auch gerne einfach Jasmin nennen. Auf diesem Channel erwarten dich komplette Gameplays, denn ich liebe Story Games und erlebe diese gerne mit euch zusammen!   ----------------------"
Germany,DE,80,1438,UCGY1zhMS-dW1BHnfNfQe5gA,Alvi,698000,432568244,1792,DE,Content Creator im Bereich Gaming. _  Impressum  MYI AG Lieferadresse: MYI AG Einschlagweg 37b 3400 Burgdorf  Rechnungsadresse: MYI AG Elfenaustrasse 29 3074 Muri b. Bern  VAT-ID No: CHE-446.396.561 Commercial Register Number: CH-036.4.067.226-8 daniel.homann@myi.de 
Germany,DE,81,1458,UC1y3L4SvtSdYar0UO7lDMkQ,Julius,675000,255539348,2372,DE,"ABONNIEREN für PACKLUCK 😁🥳  E-Mail für geschäftliche Anfragen/for business inquiries: business@juliusfgu.com  Impressum: Julius Faulhaber, inhaltlich verantwortlich nach § 18 Abs. 2 MStV C/O Athletia Sports GmbH Susanne Ulhaas Richard-Byrd-Straße 31 50829 Köln Deutschland E-Mail: hello@athletia.net Telefon: +49 221 35 554 -0 USt.-ID: DE296093945 Aufsichtsbehörde nach § 5 Abs. 1 Nr. 8 DDG: Landesan"
Germany,DE,82,1481,UC7r9h_K-vzjLWSf6LLR3wUw,Amar,656000,220815168,2068,DE,"Checkt auch gerne die Links unten  aus, wenn ihr Bock auf weiteren Content habt.      IMPRESSUM  Angaben gemäß § 5 TMG:  Amar Al-Naimi   Postanschrift: Amar Al-Naimi c/o AMA Studios Großer Burstah 36 20457 Hamburg   Kontakt: M: business@amar.gg  USt.-Id.-Nr.:  DE 320409778  Verantwortlicher für den Inhalt nach § 55 Abs. 2 RStV: Amar Al-Naimi "
